what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894666676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894673688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894675843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894713649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894722439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894742074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894768530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894769480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894769980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894770702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894771236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894772413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894813840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894823674
executed,command,,,"AUTOGEN:::org.eclipse.wst.jsdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.wst.jsdt.internal.ui.javaeditor.JavaSelectRulerAction",1422894830409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894848568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894863346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894952950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894953278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894954051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894967255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894973108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894979074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895052201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895069164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895070380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895073731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895075662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895077225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895078397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895085553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895086707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895101872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895104012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895116803
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895118118
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895119197
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895126829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422895148047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422895153237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895180740
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895183383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895205333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895206038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895209168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895210204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895212858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895222951
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895224917
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895229097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422895243767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895250611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895250830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895251033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895253553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895254743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895280220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895281502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895283890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895297379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895302900
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895306136
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422895317704
opened,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895317860
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895317923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895326091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1422895326122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895331111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422895351423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422895354646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895363766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895365871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895367176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895369582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895373488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895375585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895382948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422895385194
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895386053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422895388710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895389759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895390681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895422764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895453125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895454643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895477269
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895481097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895494355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895495324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895497043
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895503290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895513212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895514227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895534607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895536533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895539326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895552956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895554554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895570301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895576973
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422895583583
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422895585879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895593442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895598012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895613977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895623174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895630418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895631826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895646993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895650537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895651118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895657880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895660349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895661311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895679849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895680371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895680982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895681451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895683814
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895687772
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895688602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422895708133
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895717648
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895718557
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895748601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895756908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895760548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895764930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422895766222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422895767019
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895779874
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895780468
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895783843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895786343
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422895788471
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895789073
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895791930
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422895794149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422895821271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422895823230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422895831629
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422895833270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895835616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422895852813
