what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422630676504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422630676660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422630676816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422630679923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422630680830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422630730479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422630733904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422630734874
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422630808266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422630852873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631022266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631025094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631130090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631130559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631214950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631355758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631375005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631405955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422631406493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422806620324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422806620428
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1422806620775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422811753566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422811759258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422811759290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422811761212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813388472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813393090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813490899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813538601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813540031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813540898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813598590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813623523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813625853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813632409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813642501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422813645004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422877731398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422877733300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422877892712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422877893628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422877894237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422877894753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881763812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881763843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881765843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881767734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881769953
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422881770203
closed,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422881770250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881771500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881772484
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422881772547
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422881772547
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1422881773422
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422881773422
error,log,,,"Resource is out of sync with the file system: '/AnnOtaria/File/indirizzi.json'.",1422881775812
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422881775812
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422881776001
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422881776048
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422881777449
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422881777449
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422881780121
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422881780183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422881801444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422881806710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422881807933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422881817435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422881819092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422881820462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422881821834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422881846583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881903525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881908873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881909826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881911438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881911876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881914017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422881918727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881919539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881928570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422881952127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422881975486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881976345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422881985185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422881989629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422881991458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422881992990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422881993240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422881993458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422881993880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422881998498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882016863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882017660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882029892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882036358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882037296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882050926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882105759
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422882111395
opened,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422882111645
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422882111692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882127287
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1422882128474
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1422882128615
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1422882129052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882129334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882139528
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422882141304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882146969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882148173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882175792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882211077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882211889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882225781
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422882229373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882257997
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422882258825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422882264675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422882265503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422882268148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422882286841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882287841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422882308066
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422882309311
